"Year","Metabolite","Site ID","Country","City","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","Weekday mean","Weekend mean","Daily mean"
2020,"methamphetamine","GR002","GR","Eleusis",0,0,0,0,0,0,0,0,0,0
2020,"methamphetamine","HR002","HR","Zagreb",3.67,7.55,3,2.3,2.69,3.01,20.73,10.65,2.75,6.14
2020,"methamphetamine","IS002","IS","Reykjavik Klettagarðar",45.23,30.08,28.89,32.17,46.8,39.03,28.28,34.53,36.72,35.78
2020,"methamphetamine","IT002","IT","Bozen",1.52,0.95,1.54,0.9,1.28,1.57,1.47,1.31,1.32,1.32
2020,"methamphetamine","IT003","IT","Milan",8.88,,8.95,13.64,10.89,,13.12,11,11.16,11.09
2020,"methamphetamine","LT001","LT","Kaunas",6.24,5.74,5.57,4.97,7.7,6.63,7.73,6.57,6.22,6.37
2020,"methamphetamine","LT002","LT","Klaipeda",3.55,3.78,3.47,4.34,2.83,2.91,2.49,3.27,3.39,3.34
2020,"methamphetamine","LT003","LT","Vilnius",1.64,1.31,1.91,2.67,1.64,1.23,1.53,1.5,1.86,1.71
2020,"methamphetamine","LV001","LV","Riga",52.88,75.9,80.23,82.98,89.23,89.14,67.39,65.39,85.4,76.82
2020,"methamphetamine","NL001","NL","Amsterdam",25.63,25,29.7,22.99,26.35,27.89,28.14,26.26,26.73,26.53
2020,"methamphetamine","NL002","NL","Eindhoven",8.33,12.05,24.63,92.46,25.71,14.83,8.23,9.54,39.41,26.61
2020,"methamphetamine","NL010","NL","Utrecht",3.52,4.05,3.37,3.99,5.53,3.73,9.63,5.73,4.16,4.83
2020,"methamphetamine","PL003","PL","Krakow P",1.54,2.14,1.82,1.9,1.26,1.63,1.41,1.7,1.65,1.67
2020,"methamphetamine","PT001","PT","Almada",0,0,0,0,0,0,0,0,0,0
2020,"methamphetamine","PT002","PT","Lisbon",3.1,2.33,3.05,3.63,2.54,4.55,7.14,4.19,3.44,3.76
2020,"methamphetamine","PT003","PT","Porto",0,0,0,0,0,0,0,0,0,0
2020,"methamphetamine","RS002","RS","Novi Sad",0,0,0,0,0,0,0,0,0,0
2020,"methamphetamine","SE002","SE","Gävle",4.18,2.76,3.77,5.37,4.09,11.93,4.21,3.71,6.29,5.19
2020,"methamphetamine","SE004","SE","Sandviken",1.21,0.79,0.34,1.29,0.45,0.7,0.55,0.85,0.69,0.76
2020,"methamphetamine","SE005","SE","Stockholm (2)",11.78,22.82,14.13,11.97,13.26,11.31,12.51,15.7,12.67,13.97
2020,"methamphetamine","SE008","SE","Söderhamn",2.91,1.43,2.36,2.94,1.68,2.12,1.48,1.94,2.27,2.13
2020,"methamphetamine","SE011","SE","Uppsala",2.13,1.91,1.2,0.98,1.34,0.88,2.04,2.03,1.1,1.5
2020,"methamphetamine","SI001","SI","Domžale-Kamnik",1.17,1.54,1.42,0.1,0.1,0.13,0.64,1.12,0.44,0.73
2020,"methamphetamine","SI002","SI","Koper",0.43,0.44,0.82,0.1,,0.57,0.1,0.32,0.5,0.41
2020,"methamphetamine","SI004","SI","Ljubljana",1.89,1.63,0.79,0.61,1.01,0.86,1.03,1.52,0.82,1.12
2020,"methamphetamine","SI005","SI","Maribor",0,0,0,0,0,0,0,0,0,0
2020,"methamphetamine","SI006","SI","Novo mesto",0,0,0,0,0,0,0,0,0,0
2020,"methamphetamine","SI007","SI","Velenje",0.16,1.96,1.57,1.62,1.21,0.14,0.15,0.76,1.13,0.97
2020,"methamphetamine","TR004","TR","Istanbul (II-VII)",45.88,24.52,20.53,24.43,36.46,23.37,26.59,32.33,26.2,28.83
2019,"MDMA","AT001","AT","Graz",8.88,8.56,8.21,43.72,27.1,14.94,10.28,9.24,23.49,17.39
2019,"MDMA","AT002","AT","Hall-Wattens",5.5,5.13,3.23,10.94,12.8,13.61,6.07,5.57,10.14,8.18
2019,"MDMA","AT004","AT","Innsbruck",10.33,15.38,15.22,37.84,47,22.17,16.63,14.11,30.56,23.51
2019,"MDMA","AT005","AT","Kapfenberg",11.2,10.51,15.47,39.01,35.96,29.3,28.14,16.62,29.93,24.23
2019,"MDMA","AT012","AT","Mürzzuschlag",3.08,3.58,3.79,11.32,18.39,8.84,4.93,3.86,10.58,7.7
2019,"MDMA","AT013","AT","Purgstall",1.43,0.41,0.44,0.44,7.1,13.62,7.46,3.1,5.4,4.41
2019,"MDMA","AT011","AT","Region Millstättersee",4.44,2.9,4.4,7.3,6.87,9.18,4.31,3.88,6.94,5.63
2019,"MDMA","AT003","AT","Wasserverband Hofsteig",20.11,9.11,6.55,14.68,16.33,9.86,6.69,11.97,11.86,11.91
2019,"MDMA","BE002","BE","Antwerp Zuid",75.87,123.41,99.54,93.87,162.2,129.63,150.15,116.48,121.31,119.24
2019,"MDMA","BE003","BE","Boom",24.02,34.22,24.25,30.09,27.44,34.87,55.56,37.94,29.16,32.92
2019,"MDMA","BE005","BE","Brussels",14.6,12.55,16.69,46.87,51.56,37.24,21.07,16.07,38.09,28.65
2019,"MDMA","BE007","BE","Koksijde",13.76,8.18,5.67,7.41,24.43,13.38,40.84,20.92,12.72,16.24
2019,"MDMA","BE010","BE","Oostende",20.26,16.67,18.31,26.6,44.43,19.78,35.69,24.2,27.28,25.96
2019,"MDMA","CH001","CH","Basel",10.67,9.72,16.1,36.35,41.25,25.92,13.55,11.31,29.9,21.94
2019,"MDMA","CH002","CH","Berne",9.15,8.33,17.01,23.91,39.43,22.22,10.47,9.32,25.64,18.65
2019,"MDMA","CH003","CH","Geneva",16.93,17.65,23.48,58.83,,30.87,18.33,17.64,37.73,27.68
2019,"MDMA","CH007","CH","St. Gallen Hofen",10.3,8.79,14.4,53.69,69.85,29.71,13.54,10.88,41.91,28.61
2019,"MDMA","CH008","CH","Zurich",18.69,16.98,19.96,53.63,165.25,71.1,30.03,21.9,77.48,53.66
2019,"MDMA","CY003","CY","Limassol",13.69,9.81,10.04,8.39,7.17,23.2,23.24,15.58,12.2,13.65
2019,"MDMA","CZ004","CZ","Ostrava",18.35,9.11,6.44,27.85,59.62,35.2,19.42,15.63,32.28,25.14
2019,"MDMA","CZ006","CZ","Prague (2)",46.37,51.55,69.64,182.72,162.87,85.24,58.06,52,125.12,93.78
2019,"MDMA","DE008","DE","Chemnitz",1.79,1.78,3.36,7.96,14.12,8.08,4.63,2.73,8.38,5.96
2019,"MDMA","DE009","DE","Dortmund",7.15,14.38,9.43,31.56,16.84,16.7,11.3,10.94,18.63,15.34
2019,"MDMA","DE010","DE","Dresden",2.27,3.66,3.4,9.9,21.36,11.44,3.99,3.31,11.52,8
2019,"MDMA","DE011","DE","Dülmen",1.46,1.48,3.03,27.09,20.39,8.64,3.06,2,14.79,9.31
2019,"MDMA","DE012","DE","Erfurt",5.76,4,4.15,11.3,22.57,18.35,8.14,5.97,14.09,10.61
2019,"MDMA","DE026","DE","Munich G",4.62,5.25,15.42,26.42,37.46,22.4,8.02,5.96,25.43,17.09
2019,"MDMA","DE030","DE","Saarbrücken (2)",7.67,7.17,8.55,19.5,30.87,26.59,14.88,9.91,21.38,16.46
2019,"MDMA","DK003","DK","Copenhagen",10.31,4.99,10.88,36.87,135.42,22.34,37.54,17.61,51.38,36.91
2019,"MDMA","ES001","ES","Barcelona",27.65,26.26,31.11,67.36,115.28,71,44.65,32.85,71.19,54.76
2019,"MDMA","ES002","ES","Castellon",6.77,4.89,5.37,6.46,26.09,27.24,9.72,7.13,16.29,12.36
2019,"MDMA","ES005","ES","Madrid VdlV",5.07,6.6,5.09,4.59,8.51,20.56,13.09,8.25,9.69,9.07
2019,"MDMA","ES007","ES","Santiago",7.95,7.58,22.56,23.29,23.27,11.87,8.73,8.09,20.25,15.04
2019,"MDMA","ES009","ES","Valencia (3)",25.93,10.78,11.62,5.98,64.65,38.92,20.97,19.23,30.29,25.55
2019,"MDMA","FI001","FI","Espoo",10.31,10.65,12.49,47.68,46.6,26.92,12.61,11.19,33.42,23.89
2019,"MDMA","FI002","FI","Helsinki",15.96,15.92,24.26,83.32,101.83,45.18,21.98,17.96,63.65,44.06
2019,"MDMA","FI026","FI","Tampere",10.4,11.09,10.47,59.73,37.86,22.26,10.91,10.8,32.58,23.25
2019,"MDMA","FI027","FI","Turku",6,6.21,12.62,33.26,59.35,27.85,59.57,23.92,33.27,29.26
2019,"MDMA","FR003","FR","Bordeaux I",3.39,20.51,4,30.47,61.13,97.83,40.92,21.61,48.36,36.89
2019,"MDMA","FR005","FR","Paris Seine Centre",2.23,2.35,13.31,36.16,76.07,45.51,14.38,6.32,42.76,27.14
2019,"MDMA","GB002","GB","London",30.05,23,39.88,67.16,102.62,52.4,37.56,30.2,65.51,50.38
2019,"MDMA","GR001","GR","Athens",3.39,6.26,3.33,7.09,10.32,7.03,7.09,5.58,6.94,6.36
2019,"MDMA","GR002","GR","Eleusis",2.46,0.33,0.8,0.68,0.34,0.35,0.83,1.21,0.54,0.83
2019,"MDMA","HR002","HR","Zagreb",20.34,12.45,13.39,30.13,43.39,25.43,110.41,47.73,28.08,36.5
2019,"MDMA","IS002","IS","Reykjavik Klettagarðar",20.88,19.78,29.26,45.83,66.37,43.72,33.67,24.78,46.3,37.07
2019,"MDMA","IT002","IT","Bozen",1.77,2.12,8.65,6.81,9.73,3.28,1.52,1.8,7.12,4.84
2019,"MDMA","IT003","IT","Milan",3.45,4.43,3.42,9.28,12.77,7.8,4,3.96,8.32,6.45
2019,"MDMA","LT001","LT","Kaunas",23.1,15.77,20.04,41.95,52.86,39.97,28.85,22.57,38.71,31.79
2019,"MDMA","LT002","LT","Klaipeda",34.38,23.07,20.35,55.11,72.51,54.97,41.67,33.04,50.73,43.15
2019,"MDMA","LT003","LT","Vilnius",18.38,13.88,22.16,87.23,66.6,43.12,26.34,19.53,54.78,39.67
2019,"MDMA","LV001","LV","Riga",30.35,9.64,15.43,11.31,16.96,44.1,52.17,30.72,21.95,25.71
2019,"MDMA","NL001","NL","Amsterdam",453.38,91.05,183.09,246.44,429.95,355.18,252.98,265.8,303.66,287.44
2019,"MDMA","NL002","NL","Eindhoven",105.5,73.01,90.15,125.22,183.46,125.98,134.37,104.29,131.2,119.67
2019,"MDMA","NL010","NL","Utrecht",74.96,78.65,100.62,202.05,217.42,110.62,119.55,91.06,157.68,129.13
2019,"MDMA","PL003","PL","Krakow P",11.25,16.76,28.56,45.53,30.7,34.1,20.63,16.22,34.72,26.79
2019,"MDMA","PT001","PT","Almada",5.15,5.52,6.66,19.87,27.34,18.82,5.92,5.53,18.17,12.75
2019,"MDMA","PT002","PT","Lisbon",22.19,16.73,17.89,46.38,88.01,73.79,18.73,19.22,56.52,40.53
2019,"MDMA","PT003","PT","Porto",14.87,15.32,19.17,24.02,31.1,34.94,10.24,13.48,27.31,21.38
2019,"MDMA","SE002","SE","Gävle",16.7,15.35,9.31,19.59,30.57,15.1,8.81,13.62,18.64,16.49
2019,"MDMA","SE005","SE","Stockholm (2)",20.37,14.18,13.05,26.79,42.46,45.57,30.02,21.52,31.97,27.49
2019,"MDMA","SE011","SE","Uppsala",13.66,9.06,10.35,14.74,25.32,27.39,20.16,14.29,19.45,17.24
2019,"MDMA","SI001","SI","Domžale-Kamnik",5.6,3.7,4.03,6.46,16,4.08,6.29,5.2,7.64,6.6
2019,"MDMA","SI002","SI","Koper",4.6,3.26,2.4,11.78,21.3,20.49,18.48,8.78,13.99,11.76
2019,"MDMA","SI004","SI","Ljubljana",12.02,11.2,15.98,44.67,52.1,32.58,15.79,13,36.33,26.33
2019,"MDMA","SI005","SI","Maribor",12.58,11.57,9.48,23.63,40.6,31.88,10.76,11.63,26.4,20.07
2019,"MDMA","SI006","SI","Novo mesto",2.46,6.01,25.46,15.15,1.93,5.41,4.94,4.47,11.99,8.77
2019,"MDMA","SI007","SI","Velenje",5.01,8.54,4.51,10.43,20.83,10.36,11.4,8.32,11.53,10.15
2019,"MDMA","TR001","TR","Adana",18.72,14.64,12.65,7.35,17.51,16.65,14.04,15.8,13.54,14.51
2019,"MDMA","TR004","TR","Istanbul (II-VII)",30.81,26.97,24.66,32.65,45.26,40.77,30.53,29.44,35.83,33.09
2019,"amphetamine","AT001","AT","Graz",20.63,21.05,16.67,58.36,27.1,19.59,23.27,21.65,30.43,26.67
2019,"amphetamine","AT002","AT","Hall-Wattens",6.82,8.33,10.47,9.3,10.84,11.9,10.95,8.7,10.63,9.8
2019,"amphetamine","AT004","AT","Innsbruck",14.16,19.76,18.16,24.8,22.4,20.25,15.08,16.33,21.4,19.23
2019,"amphetamine","AT005","AT","Kapfenberg",25.25,22.59,31.69,47.92,34.96,26.9,25.55,24.46,35.37,30.69
2019,"amphetamine","AT012","AT","Mürzzuschlag",7.94,8.58,8.75,12.92,14.33,12.84,10.62,9.05,12.21,10.86
2019,"amphetamine","AT013","AT","Purgstall",11.11,16.87,15.41,14.25,14.69,13.03,10.79,12.92,14.35,13.74
2019,"amphetamine","AT011","AT","Region Millstättersee",2.97,2.71,3.8,2.64,2.79,1.94,1.13,2.27,2.79,2.57
2019,"amphetamine","AT003","AT","Wasserverband Hofsteig",15.39,17.53,19.49,19.4,23.19,16.92,14.64,15.85,19.75,18.08
2019,"amphetamine","BE002","BE","Antwerp Zuid",231.83,408.22,246.91,260.81,337.23,242.96,386.2,342.09,271.98,302.02
2019,"amphetamine","BE003","BE","Boom",146.39,197.25,167.95,201.75,203.59,164.8,399.66,247.76,184.52,211.63
2019,"amphetamine","BE005","BE","Brussels",53.21,44.33,53.71,42.96,36.11,51.11,44.24,47.26,45.97,46.52
2019,"amphetamine","BE007","BE","Koksijde",105.93,92.92,64.99,60.8,139.88,56.5,255.09,151.31,80.54,110.87
2019,"amphetamine","BE010","BE","Oostende",275.58,235.48,246.65,286.84,376.52,226.05,394.39,301.82,284.01,291.64
2019,"amphetamine","CH001","CH","Basel",34.15,36.48,35.9,34.38,32.35,35.88,36.95,35.86,34.63,35.16
2019,"amphetamine","CH002","CH","Berne",43.76,54.93,62.1,58.15,50.72,60.34,52.88,50.52,57.83,54.7
2019,"amphetamine","CH003","CH","Geneva",9.29,9.01,9.92,6.91,,7.58,7.34,8.54,8.14,8.34
2019,"amphetamine","CH007","CH","St. Gallen Hofen",47.67,72.24,75.64,62.98,38.77,59.7,75.87,65.26,59.27,61.84
2019,"amphetamine","CH008","CH","Zurich",43.76,48.18,58.09,65.71,68.73,67.87,54.42,48.79,65.1,58.11
2019,"amphetamine","CY003","CY","Limassol",4.67,4.22,4.87,4.67,4.34,5.95,5.15,4.68,4.96,4.84
2019,"amphetamine","CZ004","CZ","Ostrava",50.82,37.18,35.41,54.45,57.92,53.91,51.04,46.35,50.42,48.67
2019,"amphetamine","CZ006","CZ","Prague (2)",76.32,81.01,88.09,81.86,84.4,79.42,77.9,78.41,83.44,81.29
2019,"amphetamine","DE008","DE","Chemnitz",11.1,9.96,11.07,13.06,12.55,13.61,12.74,11.27,12.57,12.01
2019,"amphetamine","DE009","DE","Dortmund",173.61,190.69,226.03,174.57,187.38,177.94,191.62,185.31,191.48,188.83
2019,"amphetamine","DE010","DE","Dresden",32.01,36.63,47.95,44.11,34.62,27.95,24.83,31.16,38.66,35.44
2019,"amphetamine","DE011","DE","Dülmen",144.19,139.46,191.69,215.63,165.4,180.31,150.79,144.82,188.26,169.64
2019,"amphetamine","DE012","DE","Erfurt",40.31,38.27,45.08,44.84,57.71,51.39,42.52,40.37,49.75,45.73
2019,"amphetamine","DE026","DE","Munich G",21.54,21.28,24.77,29.82,33.76,25.79,26.32,23.05,28.53,26.18
2019,"amphetamine","DE030","DE","Saarbrücken (2)",331.31,325.13,344.31,329.4,332.94,382.38,341.37,332.6,347.26,340.98
2019,"amphetamine","DK003","DK","Copenhagen",71.25,32.22,62.05,69.78,140.12,70.05,74.43,59.3,85.5,74.27
2019,"amphetamine","ES001","ES","Barcelona",20.62,38.49,26.29,46.25,36.91,22.31,34.99,31.37,32.94,32.27
2019,"amphetamine","ES002","ES","Castellon",0,0,0,0,0,0,0,0,0,0
2019,"amphetamine","ES005","ES","Madrid VdlV",0,0,0,0,0,0,0,0,0,0
2019,"amphetamine","ES007","ES","Santiago",28.21,3.49,3.28,3.38,3.3,3.26,25.39,19.03,3.3,10.04
2019,"amphetamine","ES009","ES","Valencia (3)",9.82,8.44,13.11,10.68,8.93,10.04,16.17,11.48,10.69,11.03
2019,"amphetamine","FI001","FI","Espoo",112.94,127.55,126.25,150.43,141.96,101.57,86.21,108.9,130.05,120.99
2019,"amphetamine","FI002","FI","Helsinki",199.61,186.21,191.35,248.6,239.06,181.15,165.21,183.68,215.04,201.6
2019,"amphetamine","FI026","FI","Tampere",114.77,106.67,110.83,191.35,132.9,120.06,103.17,108.2,138.79,125.68
2019,"amphetamine","FI027","FI","Turku",126.21,123.27,134.27,160.32,165.42,131.91,118.77,122.75,147.98,137.17
2019,"amphetamine","FR003","FR","Bordeaux I",0,0,0,0,0,0,0,0,0,0
2019,"amphetamine","FR005","FR","Paris Seine Centre",0,0,0,0,0,0,0,0,0,0
2019,"amphetamine","HR002","HR","Zagreb",112.52,83.26,97.11,134.95,140.31,94.96,356.55,184.11,116.83,145.67
2019,"amphetamine","IS002","IS","Reykjavik Klettagarðar",282.07,342.8,320.29,387.9,341.42,318.09,253.76,292.88,341.93,320.91
2019,"amphetamine","IT002","IT","Bozen",1.63,1.56,2.59,2.31,1.7,1.89,1.13,1.44,2.12,1.83
2019,"amphetamine","IT003","IT","Milan",3.48,3.45,3.14,4.01,3.67,4.17,2.96,3.3,3.75,3.56
2019,"amphetamine","LT001","LT","Kaunas",28.67,24.95,56.63,79.79,66.53,30.98,13.94,22.52,58.48,43.07
2019,"amphetamine","LT002","LT","Klaipeda",32.87,17.68,16.56,19.89,23.99,14.1,10.43,20.33,18.64,19.36
2019,"amphetamine","LT003","LT","Vilnius",25.89,35.2,33.56,38.42,34.43,31.44,27.34,29.47,34.46,32.32
2019,"amphetamine","LV001","LV","Riga",77.47,26.21,68.71,54.97,33.09,72.96,71.99,58.56,57.43,57.91
2019,"amphetamine","NL001","NL","Amsterdam",99.19,161.94,140.5,212.06,169.38,217.35,150.6,137.25,184.82,164.43
2019,"amphetamine","NL010","NL","Utrecht",121.06,168.32,137.64,165.8,135.08,142.08,143.37,144.25,145.15,144.77
2019,"amphetamine","PL003","PL","Krakow P",54.71,59.21,59.96,85.98,66.58,68.78,66.07,60,70.32,65.9
2019,"amphetamine","PT001","PT","Almada",0.77,0.74,2.1,2.48,1.47,1.69,0.85,0.79,1.93,1.44
2019,"amphetamine","PT002","PT","Lisbon",3.04,3.23,2.71,3.29,2.97,3.6,3.62,3.3,3.14,3.21
2019,"amphetamine","PT003","PT","Porto",2.24,1.35,1.3,2.32,2.25,2.72,1.82,1.8,2.15,2
2019,"amphetamine","SE002","SE","Gävle",472.97,399.84,425.18,668.64,531.88,310.67,289.54,387.45,484.09,442.67
2019,"amphetamine","SE005","SE","Stockholm (2)",417.7,435.9,419,399.46,481.84,513.56,461.11,438.24,453.46,446.94
2019,"amphetamine","SE011","SE","Uppsala",102.63,125.38,114.16,124.37,119.61,99.87,115.33,114.45,114.5,114.48
2019,"amphetamine","SI001","SI","Domžale-Kamnik",2.19,2.71,3.56,4.07,6.82,4.33,3.78,2.89,4.69,3.92
2019,"amphetamine","SI002","SI","Koper",3.91,6.02,14.89,5.53,6.22,6.83,14.17,8.03,8.37,8.22
2019,"amphetamine","SI004","SI","Ljubljana",16.18,13.89,23.13,25.26,30.52,19.61,13.57,14.54,24.63,20.31
2019,"amphetamine","SI005","SI","Maribor",13.75,8.33,13.53,24.98,31.66,17.82,13.78,11.95,22,17.69
2019,"amphetamine","SI006","SI","Novo mesto",11.54,9.77,6.45,14.8,18.82,7.22,22.57,14.62,11.82,13.02
2019,"amphetamine","SI007","SI","Velenje",57.06,86.44,52.1,85.14,115.06,72.13,119.66,87.72,81.11,83.94
2019,"amphetamine","TR001","TR","Adana",1.2,0.56,0.43,0.27,0.52,0.44,0.36,0.7,0.41,0.54
2019,"amphetamine","TR004","TR","Istanbul (II-VII)",3.56,3.33,3.42,3.42,3.39,3.77,3.36,3.42,3.5,3.46
2019,"cannabis","AT001","AT","Graz",66.09,63.65,44.47,88.09,45.07,54.02,55.9,61.88,57.91,59.61
2019,"cannabis","AT002","AT","Hall-Wattens",61.5,64.16,89.81,57.6,50.29,75.34,62.13,62.59,68.26,65.83
2019,"cannabis","AT004","AT","Innsbruck",77.79,97.11,70.81,64.04,80.16,90.1,90.33,88.41,76.28,81.48
2019,"cannabis","AT005","AT","Kapfenberg",70.18,67.09,58.03,68.72,51.72,56.06,88.13,75.13,58.63,65.7
2019,"cannabis","AT012","AT","Mürzzuschlag",40.22,38.45,33.13,44.26,42.78,47.22,43.71,40.8,41.85,41.4
2019,"cannabis","AT013","AT","Purgstall",22.95,36.99,33.5,31.17,28.38,28.32,32.88,30.94,30.34,30.6
2019,"cannabis","AT011","AT","Region Millstättersee",30.74,45.19,32.24,24.62,27.48,35.69,24.56,33.5,30,31.5
2019,"cannabis","AT003","AT","Wasserverband Hofsteig",70.4,117.54,91.47,70.38,66.21,75.33,75.76,87.9,75.85,81.01
2019,"cannabis","CH001","CH","Basel",12.53,12.85,13.87,25.19,30.03,18.39,15.75,13.71,21.87,18.37
2019,"cannabis","CH002","CH","Berne",10.24,6.99,39.08,21.08,6.01,45.25,20.79,12.67,27.86,21.35
2019,"cannabis","CH003","CH","Geneva",204.36,194.14,220.68,253.32,,241.31,188.47,195.65,238.44,217.04
2019,"cannabis","CH007","CH","St. Gallen Hofen",1.78,11.95,20.2,14.02,11.49,14.1,19.6,11.11,14.95,13.31
2019,"cannabis","CH008","CH","Zurich",104.39,107.79,157.63,157.55,117.69,183.45,152.93,121.7,154.08,140.2
2019,"cannabis","CZ001","CZ","Brno",42.28,39.96,44.66,34.61,36.82,37.19,58.35,46.86,38.32,41.98
2019,"cannabis","CZ002","CZ","České Budějovice",41.82,37.15,42.52,42.19,37.27,40.21,50.66,43.21,40.55,41.69
2019,"cannabis","CZ004","CZ","Ostrava",62.8,43.17,45.12,63.4,62.3,62.77,54.54,53.51,58.4,56.3
2019,"cannabis","CZ006","CZ","Prague (2)",147.33,147.29,128.68,124.41,133.22,153.25,151.2,148.61,134.89,140.77
2019,"cannabis","ES001","ES","Barcelona",209.18,158.02,145.67,145.99,131.07,105.33,153.06,173.42,132.01,149.76
2019,"cannabis","ES002","ES","Castellon",84.02,82.72,79.17,82.08,81.96,71.43,108.58,91.77,78.66,84.28
2019,"cannabis","ES005","ES","Madrid VdlV",93.17,105.08,84.62,76.23,80.13,90.45,91.08,96.44,82.86,88.68
2019,"cannabis","ES007","ES","Santiago",174.93,115.27,157.64,79.41,79.26,131.75,102.13,130.78,112.02,120.06
2019,"cannabis","ES009","ES","Valencia (3)",96.57,313.49,235.63,82.11,85.47,81.34,111.19,173.75,121.14,143.68
2019,"cannabis","FR003","FR","Bordeaux I",139.73,105,179.4,140.98,157.79,283.6,192.25,145.66,190.44,171.25
2019,"cannabis","FR005","FR","Paris Seine Centre",93.5,122.86,104.63,98.9,66.53,94.13,75.17,97.18,91.05,93.67
2019,"cannabis","GR001","GR","Athens",37.45,46.95,72.42,32.17,51.69,73.86,53.37,45.92,57.53,52.56
2019,"cannabis","GR002","GR","Eleusis",28.71,10.21,26.34,38.2,20.68,13.7,12.38,17.1,24.73,21.46
2019,"cannabis","HR002","HR","Zagreb",150.03,204.73,211.8,179.93,173.16,182.14,201.13,185.3,186.76,186.13
2019,"cannabis","IS002","IS","Reykjavik Klettagarðar",105.5,67.5,71.55,69.21,121.03,78.19,90.04,87.68,84.99,86.15
2019,"cannabis","IT002","IT","Bozen",47.38,57.07,58.04,46.3,41.85,50.8,40.86,48.44,49.25,48.9
2019,"cannabis","IT003","IT","Milan",40.74,39.33,27.94,33.48,32.53,41.9,33.84,37.97,33.96,35.68
2019,"cannabis","NL001","NL","Amsterdam",336.88,225.31,219.53,220.47,239.56,238.76,344.94,302.38,229.58,260.78
2019,"cannabis","NL002","NL","Eindhoven",168.63,121.06,125,127.71,116.27,119.71,130.29,139.99,122.17,129.81
2019,"cannabis","NL010","NL","Utrecht",103.06,178.14,129.49,135.21,123.96,131.91,120.57,133.93,130.14,131.76
2019,"cannabis","PL003","PL","Krakow P",22.33,26.51,18.88,27.38,28.9,39.39,32.32,27.05,28.64,27.96
2019,"cannabis","PT001","PT","Almada",58.84,50.18,42.17,33.58,44.13,50.62,52.16,53.73,42.63,47.38
2019,"cannabis","PT002","PT","Lisbon",100.62,106.85,98.7,91.94,90.98,111.62,111.76,106.41,98.31,101.78
2019,"cannabis","PT003","PT","Porto",57.05,64.03,13.24,97.12,44.19,51.04,44.38,55.15,51.4,53.01
2019,"cannabis","SE002","SE","Gävle",223.2,197.68,151.81,143.69,112.49,175.83,127.42,182.77,145.95,161.73
2019,"cannabis","SI001","SI","Domžale-Kamnik",55.79,57.48,49.1,56.48,79.42,37.19,38.27,50.51,55.55,53.39
2019,"cannabis","SI002","SI","Koper",112.2,96.38,95.82,88.69,93.83,105.75,115.18,107.92,96.02,101.12
2019,"cannabis","SI004","SI","Ljubljana",93.35,106.61,95.02,98.01,105.75,133.93,92.05,97.34,108.18,103.53
2019,"cannabis","SI005","SI","Maribor",53.54,41.95,64.05,53.88,63.03,91.42,48.74,48.08,68.1,59.52
2019,"cannabis","SI006","SI","Novo mesto",131.62,83.41,82.84,49.69,56.31,42.79,56.18,90.4,57.91,71.83
2019,"cannabis","SI007","SI","Velenje",79.43,95.48,68.13,89.73,104.15,72.93,120.18,98.36,83.73,90
2019,"cannabis","SK002","SK","Bratislava C",36.3,36.57,43.55,32.37,20.01,27.46,39.59,37.49,30.85,33.69
2019,"cannabis","SK004","SK","Piestany",32.2,30,35.92,30.11,19.97,25.08,20.5,27.57,27.77,27.68
2019,"cannabis","TR001","TR","Adana",22.1,21.45,17.59,12.59,13.25,13.52,10.83,18.12,14.24,15.9
2019,"cannabis","TR004","TR","Istanbul (II-VII)",11.39,8.84,8.84,7.68,8.6,9.63,9.76,10,8.69,9.25
2019,"cocaine","AT001","AT","Graz",124.76,117.22,88.68,334.45,174.45,108.25,131.53,124.5,176.46,154.19
2019,"cocaine","AT002","AT","Hall-Wattens",173.19,183.09,191.67,246.61,260.68,201.64,159.9,172.06,225.15,202.4
2019,"cocaine","AT004","AT","Innsbruck",271.62,322.16,334.03,381.92,458.94,264.73,276.39,290.06,359.91,329.97
2019,"cocaine","AT005","AT","Kapfenberg",60.77,52.48,60.52,89.9,85.24,54.65,49.48,54.24,72.58,64.72
2019,"cocaine","AT012","AT","Mürzzuschlag",24.21,19.11,17.42,21.65,24.13,31.14,29.54,24.29,23.58,23.89
2019,"cocaine","AT013","AT","Purgstall",14.09,13.47,51.64,18.03,30.71,14.71,11.56,13.04,28.77,22.03
2019,"cocaine","AT011","AT","Region Millstättersee",36.65,31.64,62.64,79.96,94.81,49.76,32.86,33.71,71.79,55.47
2019,"cocaine","AT003","AT","Wasserverband Hofsteig",179.8,190.21,251.5,275.2,281.47,185.13,146.98,172.33,248.33,215.76
2019,"cocaine","BE002","BE","Antwerp Zuid",786.96,1389.77,977.75,1138.32,2048.63,1006.05,1582.17,1252.96,1292.69,1275.66
2019,"cocaine","BE003","BE","Boom",348.8,475.3,441.35,452.45,455.97,420.65,831.14,551.75,442.61,489.38
2019,"cocaine","BE005","BE","Brussels",462.05,383.44,567.22,511.16,415.85,454.74,387.46,410.98,487.24,454.56
2019,"cocaine","BE007","BE","Koksijde",60.48,72.04,85.71,100.86,179.72,44.98,232.11,121.54,102.82,110.84
2019,"cocaine","BE010","BE","Oostende",215.6,226.4,210.08,284.83,317.19,185.23,306.31,249.44,249.33,249.38
